"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"SLCA","U.S. Silica Holdings, Inc.","35.72","2901474983.16","n/a","2012","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/slca",
"UBS","UBS AG","20.89","77727408657.17","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/ubs",
"UGI","UGI Corporation","46.86","8113908343.2","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ugi",
"UGP","Ultrapar Participacoes S.A.","25.73","14316303120.08","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/ugp",
"UMH","UMH Properties, Inc.","13.89","485132682.51","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/umh",
"UA","Under Armour, Inc.","13.27","5861330549.12","n/a","2016","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/ua",
"UAA","Under Armour, Inc.","14.62","6457622654.72","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/uaa",
"UFI","Unifi, Inc.","36.53","667342314.08","n/a","n/a","Consumer Non-Durables","Textiles","http://www.nasdaq.com/symbol/ufi",
"UNF","Unifirst Corporation","164.8","3343808644.8","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/unf",
"UN","Unilever NV","57.53","165877597042.96","n/a","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/un",
"UL","Unilever PLC","57.04","70259994414.32","n/a","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ul",
"UNP","Union Pacific Corporation","134.23","105661670037.45","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/unp",
"UIS","Unisys Corporation","8.95","451736043.95","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/uis",
"UNT","Unit Corporation","26.26","1388619871.6","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/unt",
"UAL","United Continental Holdings, Inc.","66.56","19718562073.6","n/a","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/ual",
"UDR","United Dominion Realty Trust, Inc.","36.51","9775773312.48","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/udr",
"UMC","United Microelectronics Corporation","2.52","6160896000","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/umc",
"UPS","United Parcel Service, Inc.","132.72","114368986497.36","n/a","1999","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/ups",
"URI","United Rentals, Inc.","185.37","15677591562.93","n/a","1997","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/uri",
"USM","United States Cellular Corporation","35.25","3000615501","n/a","1988","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/usm",
"UZA","United States Cellular Corporation","24.81","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/uza",
"UZB","United States Cellular Corporation","25.31","0","n/a","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/uzb",
"UZC","United States Cellular Corporation","25.41","0","n/a","2015","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/uzc",
"X","United States Steel Corporation","40.95","7166023300.8","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/x",
"UTX","United Technologies Corporation","137.98","110186677699.58","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/utx",
"UNH","UnitedHealth Group Incorporated","248.47","240784189053.03","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/unh",
"UTL","UNITIL Corporation","43.92","650662546.32","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/utl",
"UNVR","Univar Inc.","31.06","4378542083.82","n/a","2015","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/unvr",
"UVV","Universal Corporation","49.4","1240648840.6","n/a","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/uvv",
"UHT","Universal Health Realty Income Trust","67.71","929970984.78","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/uht",
"UHS","Universal Health Services, Inc.","121.23","11506162969.35","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/uhs",
"UVE","UNIVERSAL INSURANCE HOLDINGS INC","29.55","1017799160.4","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/uve",
"UTI","Universal Technical Institute Inc","2.81","70288631.88","n/a","2003","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/uti",
"UNM","Unum Group","55.74","12507447542.16","n/a","n/a","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/unm",
"UE","Urban Edge Properties","23.67","2694058544.43","n/a","2015","Finance","Real Estate","http://www.nasdaq.com/symbol/ue",
"UBA","Urstadt Biddle Properties Inc.","19.79","764864145.38","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/uba",
"UBP","Urstadt Biddle Properties Inc.","18.155","701672994.41","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ubp",
"UBP G","Urstadt Biddle Properties Inc.","25.87","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ubp g",
"UBP H","Urstadt Biddle Properties Inc.","25.35","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ubp h",
"USFD","US Foods Holding Corp.","33.82","7260927541.28","n/a","2016","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/usfd",
"USAC","USA Compression Partners, LP","18.88","1174230366.4","n/a","2013","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/usac",
"USNA","USANA Health Sciences, Inc.","76.25","1829431861.25","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/usna",
"USDP","USD Partners LP","11.55","299128806.9","n/a","2014","Transportation","Railroads","http://www.nasdaq.com/symbol/usdp",
"USG","USG Corporation","40.14","5678787634.2","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/usg",
"BIF","USLIFE Income Fund, Inc.","11.73","1244515663.41","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bif",
"VFC","V.F. Corporation","81.57","32232309884.61","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/vfc",
"EGY","Vaalco Energy Inc","0.8175","48083740.3425","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/egy",
"MTN","Vail Resorts, Inc.","229.88","9302820620.8","n/a","1997","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/mtn",
"VALE","VALE S.A.","13.11","69279464392.02","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vale",
"VRX","Valeant Pharmaceuticals International, Inc.","19.32","6728394734.04","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vrx",
"VLO","Valero Energy Corporation","98.69","43184904122.33","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/vlo",
"VLP","Valero Energy Partners LP","46.47","3218334312.84","n/a","2013","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/vlp",
"VHI","Valhi, Inc.","6.08","2062159369.92","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vhi",
"VR","Validus Holdings, Ltd.","67.45","5518538505.95","n/a","2007","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/vr",
"VLY","Valley National Bancorp","12.74","4196176131.42","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vly",
"VMI","Valmont Industries, Inc.","169.65","3835392912","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/vmi",
"VVV","Valvoline Inc.","24.99","5043890061.63","n/a","2016","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vvv",
"VAR","Varian Medical Systems, Inc.","129.46","11839502014.04","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/var",
"VGR","Vector Group Ltd.","21.23","2869842229.98","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/vgr",
"VVC","Vectren Corporation","62","5146148242","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/vvc",
"VEC","Vectrus, Inc.","31.24","347218417.04","n/a","2014","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/vec",
"VEDL","Vedanta  Limited","21.89","20342345456.51","n/a","2013","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/vedl",
"VEEV","Veeva Systems Inc.","60.97","8617702159.43","n/a","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/veev",
"VNTR","Venator Materials PLC","22.75","2417939842.5","n/a","2017","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vntr",
"VTRB","Ventas Realty, Limited Partnership // Ventas Capital Corporati","25.11","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vtrb",
"VTR","Ventas, Inc.","55.89","19905997520.61","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vtr",
"VER","VEREIT Inc.","7.38","7189802935.2","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ver",
"VER F","VEREIT Inc.","25.27","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ver f",
"PAY","Verifone Systems, Inc.","18.05","2028426076.8","n/a","2005","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/pay",
"VRTV","Veritiv Corporation","27.55","432540620.2","n/a","2014","Consumer Services","Paper","http://www.nasdaq.com/symbol/vrtv",
"VZ","Verizon Communications Inc.","54.72","223227002545.92","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vz",
"VET","Vermilion Energy Inc.","39.81","4861556354.94","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vet",
"VRS","Verso Corporation","16.33","562657874.09","n/a","2016","Basic Industries","Paper","http://www.nasdaq.com/symbol/vrs",
"VSM","Versum Materials, Inc.","38.14","4154521853.12","n/a","2016","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vsm",
"VVI","Viad Corp","57.65","1176721822","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vvi",
"VCO","Vina Concha Y Toro","45.1","1684498484.9","n/a","1994","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/vco",
"VNCE","Vince Holding Corp.","6.92","80381612.8","n/a","2013","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/vnce",
"VIPS","Vipshop Holdings Limited","17.65","10415143391.5","n/a","2012","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/vips",
"ZTR","Virtus Global Dividend & Income Fund Inc.","13.47","328520880.66","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/ztr",
"VGI","Virtus Global Multi-Sector Income Fund","15.37","172992977.32","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/vgi",
"ZF","Virtus Total Return Fund Inc.","12","258328680","n/a","1986","n/a","n/a","http://www.nasdaq.com/symbol/zf",
"V","Visa Inc.","126.32","294855439008.08","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/v",
"VSH","Vishay Intertechnology, Inc.","22.5","3240085815","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/vsh",
"VPG","Vishay Precision Group, Inc.","27.45","364853459.25","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/vpg",
"VSTO","Vista Outdoor Inc.","15.05","862723807.05","n/a","2015","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/vsto",
"VST","Vistra Energy Corp.","19.79","8461812791.28","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/vst",
"VSI","Vitamin Shoppe, Inc","4.65","111494714.7","n/a","2009","Consumer Non-Durables","Food Chains","http://www.nasdaq.com/symbol/vsi",
"VSLR","Vivint Solar, Inc.","3.7","424621312.9","n/a","2014","Capital Goods","Building Products","http://www.nasdaq.com/symbol/vslr",
"VMW","Vmware, Inc.","150","60470709600","n/a","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/vmw",
"VOC","VOC Energy Trust","6.28","106760000","n/a","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/voc",
"VCRA","Vocera Communications, Inc.","27.4","800543416.2","n/a","2012","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/vcra",
"VG","Vonage Holdings Corp.","11.18","2556545256.98","n/a","2006","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vg",
"VNO","Vornado Realty Trust","71.57","13589558368.63","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vno",
"VNO K","Vornado Realty Trust","25.26","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vno k",
"VNO L","Vornado Realty Trust","24.74","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vno l",
"VNO M","Vornado Realty Trust","24.63","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vno m",
"VJET","voxeljet AG","4.91","91326000","n/a","2013","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/vjet",
"IAE","Voya Asia Pacific High Dividend Equity Income Fund","11.35","137638510.35","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/iae",
"IHD","Voya Emerging Markets High Income Dividend Equity Fund","9.78","186083571","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/ihd",
"VOYA","Voya Financial, Inc.","54.32","9763849924.08","n/a","2013","Finance","Life Insurance","http://www.nasdaq.com/symbol/voya",
"IGA","Voya Global Advantage and Premium Opportunity Fund","11.7899","216313044.4882","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/iga",
"IGD","Voya Global Equity Dividend and Premium Opportunity Fund","8.08","784385561.68","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/igd",
"IDE","Voya Infrastructure, Industrials and Materials Fund","17.0371","328452781.9909","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/ide",
"IID","Voya International High Dividend Equity Income Fund","7.68","64593623.04","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/iid",
"IRR","Voya Natural Resources Equity Income Fund","6.74","152303665.42","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/irr",
"PPR","Voya Prime Rate Trust","5.16","762584485.56","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ppr",
"VMC","Vulcan Materials Company","141.11","18666663537.24","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/vmc",
"WTI","W&T Offshore, Inc.","5.17","712538416.48","n/a","2005","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wti",
"WPC","W.P. Carey Inc.","65.56","7008985115.44","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wpc",
"WRB","W.R. Berkley Corporation","72.09","8780184104.22","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/wrb",
"GRA","W.R. Grace & Co.","74.52","5049713738.52","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gra",
"GWW","W.W. Grainger, Inc.","285.26","16255024208.88","n/a","n/a","Consumer Services","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/gww",
"WNC","Wabash National Corporation","23.36","1377730144.64","n/a","1991","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/wnc",
"WBC","Wabco Holdings Inc.","158.61","8509135133.43","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/wbc",
"WDR","Waddell & Reed Financial, Inc.","22.98","1915866935.82","n/a","1998","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/wdr",
"WAGE","WageWorks, Inc.","61.45","2435665137.2","n/a","2012","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wage",
"WD","Walker & Dunlop, Inc.","47.57","1477740405.65","n/a","2010","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/wd",
"WMT","Wal-Mart Stores, Inc.","108.39","321092524823.55","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/wmt",
"DIS","Walt Disney Company (The)","112.19","169010308237.81","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/dis",
"WAC","Walter Investment Management Corp.","0.7155","26740775.7405","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/wac",
"HCC","Warrior Met Coal, Inc.","28.66","1531770499.44","n/a","2017","Energy","Coal Mining","http://www.nasdaq.com/symbol/hcc",
"WPG","Washington Prime Group Inc.","6.77","1257807920.17","n/a","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wpg",
"WPG H","Washington Prime Group Inc.","24.41","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wpg h",
